@timestamp,Duration,Billed Duration,Memory Size,Max Memory Used,Init Duration
2024-05-31 18:17:04.194,10015.80,10000,512,150,
2024-05-31 18:17:04.060,10015.13,10000,512,149,
2024-05-31 18:17:04.043,10015.30,10000,512,149,
2024-05-31 18:17:03.946,10016.07,10000,512,149,
2024-05-31 18:17:03.629,10015.84,10000,512,149,
2024-05-31 18:17:03.602,10015.98,10000,512,149,
2024-05-31 18:17:03.035,10015.40,10000,512,147,
2024-05-31 18:17:02.953,10015.96,10000,512,149,
2024-05-31 18:17:02.685,10015.11,10000,512,149,
2024-05-31 18:17:02.447,10015.65,10000,512,131,
2024-05-31 18:17:02.440,10015.08,10000,512,148,
2024-05-31 18:17:02.043,10014.75,10000,512,149,
2024-05-31 18:17:01.769,10015.19,10000,512,150,
2024-05-31 18:17:01.292,10015.84,10000,512,150,
2024-05-31 18:17:01.265,10012.47,10000,512,149,
2024-05-31 18:17:00.918,10015.08,10000,512,147,
2024-05-31 18:17:00.705,10015.08,10000,512,130,
2024-05-31 18:17:00.520,10015.11,10000,512,147,
2024-05-31 18:17:00.487,10015.51,10000,512,148,
2024-05-31 18:17:00.437,10016.16,10000,512,148,
2024-05-31 18:17:00.432,10015.12,10000,512,130,
2024-05-31 18:17:00.344,10015.12,10000,512,147,
2024-05-31 18:17:00.270,10014.50,10000,512,147,
2024-05-31 18:17:00.218,10016.91,10000,512,150,
2024-05-31 18:17:00.164,10015.82,10000,512,148,
2024-05-31 18:17:00.142,10015.75,10000,512,149,
2024-05-31 18:17:00.123,10015.14,10000,512,150,
2024-05-31 18:17:00.030,10015.94,10000,512,150,
2024-05-31 18:17:00.028,10015.40,10000,512,148,
2024-05-31 18:16:59.977,10023.68,10000,512,150,
2024-05-31 18:16:59.941,10015.25,10000,512,147,
2024-05-31 18:16:59.867,10015.17,10000,512,149,
2024-05-31 18:16:59.789,10015.88,10000,512,130,
2024-05-31 18:16:59.727,10015.88,10000,512,130,1733.47
2024-05-31 18:16:59.705,10015.17,10000,512,150,
2024-05-31 18:16:59.683,10015.06,10000,512,130,
2024-05-31 18:16:59.433,10014.73,10000,512,148,
2024-05-31 18:16:58.642,10006.71,10000,512,150,
2024-05-31 18:16:58.601,10009.30,10000,512,150,
2024-05-31 18:16:56.847,10015.63,10000,512,148,
2024-05-31 18:16:55.233,10008.44,10000,512,150,
2024-05-31 18:16:54.682,6828.49,6829,512,150,
2024-05-31 18:16:54.173,205.22,206,512,149,
2024-05-31 18:16:53.999,233.89,234,512,131,
2024-05-31 18:16:53.993,6842.73,6843,512,149,
2024-05-31 18:16:53.961,189.31,190,512,149,
2024-05-31 18:16:53.788,512.28,513,512,149,
2024-05-31 18:16:53.751,302.67,303,512,131,
2024-05-31 18:16:53.745,595.22,596,512,149,
2024-05-31 18:16:53.591,6794.26,6795,512,149,
2024-05-31 18:16:53.555,204.06,205,512,149,
2024-05-31 18:16:53.432,6635.64,6636,512,130,
2024-05-31 18:16:53.430,470.46,471,512,149,
2024-05-31 18:16:53.326,391.71,392,512,149,
2024-05-31 18:16:53.240,6820.77,6821,512,149,
2024-05-31 18:16:53.134,6622.65,6623,512,149,
2024-05-31 18:16:53.083,409.31,410,512,149,
2024-05-31 18:16:52.972,309.20,310,512,147,
2024-05-31 18:16:52.919,6600.10,6601,512,149,
2024-05-31 18:16:52.894,6872.99,6873,512,148,
2024-05-31 18:16:52.874,6909.92,6910,512,149,
2024-05-31 18:16:52.650,6697.24,6698,512,147,
2024-05-31 18:16:52.566,6959.30,6960,512,149,
2024-05-31 18:16:52.542,222.97,223,512,148,
2024-05-31 18:16:52.391,290.66,291,512,131,
2024-05-31 18:16:52.295,6850.13,6851,512,148,
2024-05-31 18:16:52.066,231.11,232,512,131,
2024-05-31 18:16:51.800,300.49,301,512,131,
2024-05-31 18:16:51.737,203.57,204,512,150,
2024-05-31 18:16:51.529,355.21,356,512,150,
2024-05-31 18:16:51.492,6712.08,6713,512,131,
2024-05-31 18:16:51.257,274.15,275,512,150,
2024-05-31 18:16:51.215,201.58,202,512,131,
2024-05-31 18:16:51.122,6772.59,6773,512,150,
2024-05-31 18:16:50.987,239.74,240,512,131,
2024-05-31 18:16:50.966,6880.52,6881,512,150,
2024-05-31 18:16:50.884,918.44,919,512,147,1675.13
2024-05-31 18:16:50.711,6753.17,6754,512,131,
2024-05-31 18:16:50.673,701.06,702,512,130,1716.01
2024-05-31 18:16:50.402,734.91,735,512,130,1702.09
2024-05-31 18:16:50.395,960.19,961,512,147,1658.12
2024-05-31 18:16:50.360,630.71,631,512,130,1704.71
2024-05-31 18:16:50.285,892.29,893,512,147,1744.72
2024-05-31 18:16:50.218,1034.05,1035,512,147,1424.99
2024-05-31 18:16:50.112,1026.14,1027,512,147,1635.53
2024-05-31 18:16:50.091,897.07,898,512,147,1861.33
2024-05-31 18:16:50.076,378.59,379,512,150,
2024-05-31 18:16:50.000,655.38,656,512,129,1641.49
2024-05-31 18:16:49.987,372.87,373,512,150,
2024-05-31 18:16:49.925,630.90,631,512,150,
2024-05-31 18:16:49.907,938.08,939,512,147,1667.81
2024-05-31 18:16:49.838,846.89,847,512,147,1418.60
2024-05-31 18:16:49.714,678.56,679,512,129,1734.49
2024-05-31 18:16:49.678,203.45,204,512,150,
2024-05-31 18:16:49.669,492.33,493,512,150,
2024-05-31 18:16:49.618,671.99,672,512,129,1654.09
2024-05-31 18:16:49.585,384.18,385,512,150,
2024-05-31 18:16:49.383,609.28,610,512,129,1377.44
2024-05-31 18:16:49.374,298.01,299,512,150,
2024-05-31 18:16:49.283,275.70,276,512,150,
2024-05-31 18:16:49.144,6596.73,6597,512,150,
2024-05-31 18:16:49.140,290.45,291,512,150,
2024-05-31 18:16:49.053,7070.82,7071,512,150,
2024-05-31 18:16:48.997,286.65,287,512,150,
2024-05-31 18:16:48.835,3562.53,3563,512,150,
2024-05-31 18:16:48.676,251.59,252,512,150,
2024-05-31 18:16:48.623,455.80,456,512,150,
2024-05-31 18:16:48.551,541.00,542,512,150,
2024-05-31 18:16:48.406,1832.81,1833,512,150,
2024-05-31 18:16:48.160,3564.51,3565,512,150,
2024-05-31 18:16:48.001,227.40,228,512,150,
2024-05-31 18:16:47.838,208.53,209,512,150,
2024-05-31 18:16:47.810,853.23,854,512,147,1463.76
2024-05-31 18:16:47.771,202.20,203,512,150,
2024-05-31 18:16:47.626,234.51,235,512,150,
2024-05-31 18:16:47.566,246.03,247,512,150,
2024-05-31 18:16:47.388,254.16,255,512,150,
2024-05-31 18:16:47.316,3542.00,3542,512,150,
2024-05-31 18:16:47.146,684.14,685,512,149,
2024-05-31 18:16:47.130,368.41,369,512,150,
2024-05-31 18:16:46.785,267.57,268,512,130,
2024-05-31 18:16:46.757,645.70,646,512,149,
2024-05-31 18:16:46.705,520.47,521,512,150,
2024-05-31 18:16:46.559,273.87,274,512,150,
2024-05-31 18:16:46.514,307.38,308,512,130,
2024-05-31 18:16:46.464,758.20,759,512,149,
2024-05-31 18:16:46.390,412.63,413,512,131,
2024-05-31 18:16:46.299,521.64,522,512,149,
2024-05-31 18:16:46.248,416.02,417,512,150,
2024-05-31 18:16:46.130,357.28,358,512,150,
2024-05-31 18:16:45.988,302.52,303,512,130,
2024-05-31 18:16:45.898,267.49,268,512,147,
2024-05-31 18:16:45.832,381.35,382,512,131,
2024-05-31 18:16:45.804,384.09,385,512,150,
2024-05-31 18:16:45.744,372.17,373,512,150,
2024-05-31 18:16:45.466,444.23,445,512,149,
2024-05-31 18:16:45.434,353.98,354,512,147,
2024-05-31 18:16:45.411,458.61,459,512,150,
2024-05-31 18:16:45.339,371.46,372,512,150,
2024-05-31 18:16:45.256,380.47,381,512,149,
2024-05-31 18:16:45.206,431.11,432,512,150,
2024-05-31 18:16:44.878,240.07,241,512,150,
2024-05-31 18:16:44.781,262.91,263,512,149,
2024-05-31 18:16:44.770,445.51,446,512,150,
2024-05-31 18:16:44.739,297.35,298,512,130,
2024-05-31 18:16:44.730,302.13,303,512,150,
2024-05-31 18:16:44.554,344.76,345,512,150,
2024-05-31 18:16:44.552,546.64,547,512,150,
2024-05-31 18:16:44.493,235.87,236,512,149,
2024-05-31 18:16:44.407,278.40,279,512,150,
2024-05-31 18:16:44.253,266.37,267,512,149,
2024-05-31 18:16:44.231,342.00,343,512,149,
2024-05-31 18:16:44.153,392.69,393,512,150,
2024-05-31 18:16:44.035,435.71,436,512,150,
2024-05-31 18:16:43.937,316.36,317,512,131,
2024-05-31 18:16:43.930,259.57,260,512,149,
2024-05-31 18:16:43.884,487.18,488,512,149,
2024-05-31 18:16:43.808,465.37,466,512,150,
2024-05-31 18:16:43.797,544.59,545,512,150,
2024-05-31 18:16:43.768,255.25,256,512,150,
2024-05-31 18:16:43.730,440.02,441,512,150,
2024-05-31 18:16:43.675,241.08,242,512,150,
2024-05-31 18:16:43.640,536.38,537,512,149,
2024-05-31 18:16:43.496,291.45,292,512,150,
2024-05-31 18:16:43.490,444.94,445,512,150,
2024-05-31 18:16:43.308,302.70,303,512,150,
2024-05-31 18:16:43.302,320.54,321,512,149,
2024-05-31 18:16:43.272,292.79,293,512,149,
2024-05-31 18:16:43.155,283.06,284,512,150,
2024-05-31 18:16:43.147,228.00,228,512,150,
2024-05-31 18:16:43.043,436.86,437,512,149,
2024-05-31 18:16:43.036,545.66,546,512,150,
2024-05-31 18:16:43.003,269.96,270,512,150,
2024-05-31 18:16:42.970,350.04,351,512,149,
2024-05-31 18:16:42.955,192.30,193,512,149,
2024-05-31 18:16:42.875,437.56,438,512,150,
2024-05-31 18:16:42.791,485.56,486,512,150,
2024-05-31 18:16:42.733,998.14,999,512,149,
2024-05-31 18:16:42.656,261.63,262,512,150,
2024-05-31 18:16:42.654,406.17,407,512,150,
2024-05-31 18:16:42.565,224.13,225,512,149,
2024-05-31 18:16:42.474,518.51,519,512,150,
2024-05-31 18:16:42.465,275.75,276,512,150,
2024-05-31 18:16:42.321,214.06,215,512,149,
2024-05-31 18:16:42.274,209.91,210,512,150,
2024-05-31 18:16:42.240,323.17,324,512,150,
2024-05-31 18:16:42.220,428.72,429,512,150,
2024-05-31 18:16:42.166,485.56,486,512,150,
2024-05-31 18:16:42.164,176.01,177,512,150,
2024-05-31 18:16:42.153,262.83,263,512,149,
2024-05-31 18:16:41.916,288.20,289,512,150,
2024-05-31 18:16:41.893,346.43,347,512,150,
2024-05-31 18:16:41.888,402.81,403,512,150,
2024-05-31 18:16:41.869,428.65,429,512,149,
2024-05-31 18:16:41.836,272.80,273,512,150,
2024-05-31 18:16:41.819,376.28,377,512,150,
2024-05-31 18:16:41.773,573.67,574,512,150,
2024-05-31 18:16:41.581,569.38,570,512,150,
2024-05-31 18:16:41.554,230.99,231,512,150,
2024-05-31 18:16:41.544,246.00,247,512,149,
2024-05-31 18:16:41.531,608.61,609,512,150,
2024-05-31 18:16:41.481,222.74,223,512,150,
2024-05-31 18:16:41.433,362.58,363,512,149,
2024-05-31 18:16:41.382,263.26,264,512,150,
2024-05-31 18:16:41.280,343.30,344,512,150,
2024-05-31 18:16:41.255,357.05,358,512,149,
2024-05-31 18:16:41.237,487.76,488,512,150,
2024-05-31 18:16:41.219,236.25,237,512,149,
2024-05-31 18:16:41.131,542.55,543,512,150,
2024-05-31 18:16:41.031,255.14,256,512,149,
2024-05-31 18:16:40.968,298.44,299,512,149,
2024-05-31 18:16:40.915,277.63,278,512,150,
2024-05-31 18:16:40.889,358.56,359,512,149,
2024-05-31 18:16:40.881,415.09,416,512,150,
2024-05-31 18:16:40.868,471.87,472,512,150,
2024-05-31 18:16:40.834,495.20,496,512,150,
2024-05-31 18:16:40.750,523.97,524,512,149,
2024-05-31 18:16:40.624,190.02,191,512,150,
2024-05-31 18:16:40.562,283.38,284,512,150,
2024-05-31 18:16:40.518,229.99,230,512,149,
2024-05-31 18:16:40.518,563.60,564,512,149,
2024-05-31 18:16:40.347,244.15,245,512,150,
2024-05-31 18:16:40.329,412.47,413,512,150,
2024-05-31 18:16:40.328,324.95,325,512,150,
2024-05-31 18:16:40.274,230.71,231,512,150,
2024-05-31 18:16:40.225,246.40,247,512,150,
2024-05-31 18:16:40.152,286.42,287,512,149,
2024-05-31 18:16:40.078,282.59,283,512,150,
2024-05-31 18:16:40.073,331.01,332,512,149,
2024-05-31 18:16:39.927,232.99,233,512,149,
2024-05-31 18:16:39.899,391.92,392,512,150,
2024-05-31 18:16:39.863,230.67,231,512,150,
2024-05-31 18:16:39.825,306.45,307,512,149,
2024-05-31 18:16:39.814,564.22,565,512,150,
2024-05-31 18:16:39.777,353.28,354,512,150,
2024-05-31 18:16:39.774,193.90,194,512,150,
2024-05-31 18:16:39.756,302.49,303,512,149,
2024-05-31 18:16:39.709,419.48,420,512,149,
2024-05-31 18:16:39.529,215.88,216,512,150,
2024-05-31 18:16:39.506,442.08,443,512,149,
2024-05-31 18:16:39.494,483.49,484,512,150,
2024-05-31 18:16:39.480,277.44,278,512,150,
2024-05-31 18:16:39.412,459.62,460,512,150,
2024-05-31 18:16:39.282,277.97,278,512,149,
2024-05-31 18:16:39.266,184.47,185,512,150,
2024-05-31 18:16:39.152,287.46,288,512,150,
2024-05-31 18:16:39.130,213.30,214,512,150,
2024-05-31 18:16:39.081,555.84,556,512,149,
2024-05-31 18:16:39.061,455.05,456,512,150,
2024-05-31 18:16:39.009,268.87,269,512,149,
2024-05-31 18:16:38.994,553.06,554,512,149,
2024-05-31 18:16:38.952,182.14,183,512,150,
2024-05-31 18:16:38.933,252.22,253,512,149,
2024-05-31 18:16:38.893,461.98,462,512,150,
2024-05-31 18:16:38.854,369.97,370,512,150,
2024-05-31 18:16:38.840,255.37,256,512,149,
2024-05-31 18:16:38.730,384.35,385,512,149,
2024-05-31 18:16:38.672,424.48,425,512,149,
2024-05-31 18:16:38.549,428.46,429,512,149,
2024-05-31 18:16:38.502,612.45,613,512,149,
2024-05-31 18:16:38.500,493.15,494,512,149,
2024-05-31 18:16:38.495,186.82,187,512,150,
2024-05-31 18:16:38.428,423.70,424,512,149,
2024-05-31 18:16:38.405,198.28,199,512,150,
2024-05-31 18:16:38.342,575.01,576,512,149,
2024-05-31 18:16:38.290,198.90,199,512,150,
2024-05-31 18:16:38.268,314.00,314,512,150,
2024-05-31 18:16:38.154,287.96,288,512,150,
2024-05-31 18:16:38.131,378.03,379,512,149,
2024-05-31 18:16:37.962,250.73,251,512,149,
2024-05-31 18:16:37.940,360.02,361,512,150,
2024-05-31 18:16:37.875,671.21,672,512,149,
2024-05-31 18:16:37.867,252.50,253,512,149,
2024-05-31 18:16:37.804,250.15,251,512,150,
2024-05-31 18:16:37.768,332.94,333,512,150,
2024-05-31 18:16:37.741,432.52,433,512,149,
2024-05-31 18:16:37.737,342.23,343,512,149,
2024-05-31 18:16:37.719,382.64,383,512,149,
2024-05-31 18:16:37.699,203.33,204,512,149,
2024-05-31 18:16:37.531,466.44,467,512,150,
2024-05-31 18:16:37.517,226.05,227,512,150,
2024-05-31 18:16:37.478,372.71,373,512,149,
2024-05-31 18:16:37.338,338.44,339,512,149,
2024-05-31 18:16:37.319,435.65,436,512,149,
2024-05-31 18:16:37.240,326.13,327,512,150,
2024-05-31 18:16:37.215,477.56,478,512,149,
2024-05-31 18:16:37.180,221.34,222,512,149,
2024-05-31 18:16:37.104,450.27,451,512,149,
2024-05-31 18:16:37.020,239.19,240,512,150,
2024-05-31 18:16:36.934,442.78,443,512,149,
2024-05-31 18:16:36.912,510.63,511,512,149,
2024-05-31 18:16:36.858,264.12,265,512,149,
2024-05-31 18:16:36.844,585.44,586,512,150,
2024-05-31 18:16:36.815,471.86,472,512,149,
2024-05-31 18:16:36.755,658.20,659,512,150,
2024-05-31 18:16:36.734,671.02,672,512,150,
2024-05-31 18:16:36.635,222.73,223,512,149,
2024-05-31 18:16:36.556,258.71,259,512,149,
2024-05-31 18:16:36.467,509.56,510,512,149,
2024-05-31 18:16:36.371,391.18,392,512,149,
2024-05-31 18:16:36.317,443.96,444,512,149,
2024-05-31 18:16:36.273,353.96,354,512,149,
2024-05-31 18:16:36.250,514.57,515,512,150,
2024-05-31 18:16:36.222,217.21,218,512,149,
2024-05-31 18:16:36.052,273.47,274,512,150,
2024-05-31 18:16:35.949,368.88,369,512,149,
2024-05-31 18:16:35.897,250.54,251,512,149,
2024-05-31 18:16:35.883,391.24,392,512,149,
2024-05-31 18:16:35.854,416.19,417,512,149,
2024-05-31 18:16:35.797,397.24,398,512,149,
2024-05-31 18:16:35.780,253.35,254,512,150,
2024-05-31 18:16:35.748,545.63,546,512,150,
2024-05-31 18:16:35.693,352.25,353,512,150,
2024-05-31 18:16:35.627,516.72,517,512,149,
2024-05-31 18:16:35.517,233.05,234,512,150,
2024-05-31 18:16:35.442,196.14,197,512,149,
