@timestamp,@message
2024-05-31 18:17:04.194,"REPORT RequestId: a11c5b70-be8c-4e0e-be90-ecc1ed0cd60a	Duration: 10015.80 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 150 MB	
"
2024-05-31 18:17:04.060,"REPORT RequestId: d85991a7-6ae1-45f1-8ea9-e98d9c200f8c	Duration: 10015.13 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-05-31 18:17:04.043,"REPORT RequestId: f742f241-8cc6-414b-babc-dc14e2fd0691	Duration: 10015.30 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-05-31 18:17:03.946,"REPORT RequestId: e94f49f5-3050-4940-87d0-6e65f4462b6b	Duration: 10016.07 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-05-31 18:17:03.629,"REPORT RequestId: 40bb6efe-8b72-4ce7-8c85-afc4107c02d1	Duration: 10015.84 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-05-31 18:17:03.602,"REPORT RequestId: 7d9f858f-5df7-4d61-972b-575e786cc56a	Duration: 10015.98 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-05-31 18:17:03.035,"REPORT RequestId: d333fd30-e69d-4d4b-a76b-e0e00381b57d	Duration: 10015.40 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 147 MB	
"
2024-05-31 18:17:02.953,"REPORT RequestId: 080670d9-da02-467c-ad31-1d4be77e3271	Duration: 10015.96 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-05-31 18:17:02.685,"REPORT RequestId: a1651e69-3b7f-4a06-b4b5-e988947c84b7	Duration: 10015.11 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-05-31 18:17:02.447,"REPORT RequestId: 66214fc3-846b-44fa-85c6-6dad876a4fcc	Duration: 10015.65 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 131 MB	
"
2024-05-31 18:17:02.440,"REPORT RequestId: 6da68782-a996-4911-8189-3ea50da6c27f	Duration: 10015.08 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 148 MB	
"
2024-05-31 18:17:02.043,"REPORT RequestId: 35f0dab4-6f30-4432-a549-65d3142d2244	Duration: 10014.75 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-05-31 18:17:01.769,"REPORT RequestId: 430c078e-5d3e-4676-b0d6-8b06c32cb2be	Duration: 10015.19 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 150 MB	
"
2024-05-31 18:17:01.292,"REPORT RequestId: 58b2c48c-741b-4e6e-968d-df89f1a5e03f	Duration: 10015.84 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 150 MB	
"
2024-05-31 18:17:01.265,"REPORT RequestId: ed4d804b-ee56-48fd-b202-9b7bacea5bb3	Duration: 10012.47 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-05-31 18:17:00.918,"REPORT RequestId: c4e349f6-27f0-4070-8047-153310f03ba4	Duration: 10015.08 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 147 MB	
"
2024-05-31 18:17:00.705,"REPORT RequestId: a160f30d-9b61-4c62-8613-7919a044119a	Duration: 10015.08 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 130 MB	
"
2024-05-31 18:17:00.520,"REPORT RequestId: ef21ae9a-01c3-4b2e-8ef8-97cb0f2986a7	Duration: 10015.11 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 147 MB	
"
2024-05-31 18:17:00.487,"REPORT RequestId: 786a8414-9467-40b1-baee-289a1fb719ff	Duration: 10015.51 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 148 MB	
"
2024-05-31 18:17:00.437,"REPORT RequestId: c09689df-b3c7-46b3-a4df-92fcac0d1012	Duration: 10016.16 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 148 MB	
"
2024-05-31 18:17:00.432,"REPORT RequestId: 513ba4b3-0487-4928-85fe-aa333761760e	Duration: 10015.12 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 130 MB	
"
2024-05-31 18:17:00.344,"REPORT RequestId: 0d2579c3-102b-4c3c-9242-4ab6c0105a6c	Duration: 10015.12 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 147 MB	
"
2024-05-31 18:17:00.270,"REPORT RequestId: 79f80eb8-2295-4fb2-8b2c-9d111b062c84	Duration: 10014.50 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 147 MB	
"
