@timestamp,Duration,Billed Duration,Memory Size,Max Memory Used,Init Duration
2024-05-31 13:54:13.051,2.39,3,512,81,
2024-05-31 13:54:13.003,2.10,3,512,81,
2024-05-31 13:54:12.945,2.18,3,512,81,
2024-05-31 13:54:12.940,2.19,3,512,81,
2024-05-31 13:54:12.916,2.30,3,512,81,
2024-05-31 13:54:12.869,2.29,3,512,81,
2024-05-31 13:54:12.850,3.78,4,512,81,
2024-05-31 13:54:12.820,14.88,15,512,81,
2024-05-31 13:54:12.806,5.18,6,512,81,
2024-05-31 13:54:12.782,2.84,3,512,81,
2024-05-31 13:54:12.762,2.28,3,512,81,
2024-05-31 13:54:12.743,2.07,3,512,81,
2024-05-31 13:54:12.729,3.18,4,512,81,
2024-05-31 13:54:12.705,2.08,3,512,81,
2024-05-31 13:54:12.698,2.39,3,512,81,
2024-05-31 13:54:12.671,2.16,3,512,81,
2024-05-31 13:54:12.656,2.35,3,512,81,
2024-05-31 13:54:12.654,2.10,3,512,81,
2024-05-31 13:54:12.637,2.08,3,512,81,
2024-05-31 13:54:12.620,6.94,7,512,81,
2024-05-31 13:54:12.565,2.41,3,512,81,
2024-05-31 13:54:12.560,2.36,3,512,81,
2024-05-31 13:54:12.532,2.39,3,512,81,
2024-05-31 13:54:12.510,2.33,3,512,81,
2024-05-31 13:54:12.503,2.10,3,512,81,
2024-05-31 13:54:12.502,2.28,3,512,81,
2024-05-31 13:54:12.428,2.19,3,512,81,
2024-05-31 13:54:12.407,2.42,3,512,81,
2024-05-31 13:54:12.401,4.00,5,512,81,
2024-05-31 13:54:12.385,2.19,3,512,81,
2024-05-31 13:54:12.371,2.45,3,512,81,
2024-05-31 13:54:12.365,2.50,3,512,81,
2024-05-31 13:54:12.329,2.31,3,512,81,
2024-05-31 13:54:12.286,2.25,3,512,81,
2024-05-31 13:54:12.286,2.97,3,512,81,
2024-05-31 13:54:12.271,16.98,17,512,81,
2024-05-31 13:54:12.265,2.17,3,512,81,
2024-05-31 13:54:12.256,2.45,3,512,81,
2024-05-31 13:54:12.201,2.10,3,512,81,
2024-05-31 13:54:12.195,2.15,3,512,81,
2024-05-31 13:54:12.175,1.71,2,512,81,
2024-05-31 13:54:12.170,2.06,3,512,81,
2024-05-31 13:54:12.124,2.08,3,512,81,
2024-05-31 13:54:12.115,2.17,3,512,81,
2024-05-31 13:54:12.095,2.10,3,512,81,
2024-05-31 13:54:12.058,2.17,3,512,81,
2024-05-31 13:54:12.056,2.05,3,512,81,
2024-05-31 13:54:12.049,2.38,3,512,81,
2024-05-31 13:54:12.006,2.70,3,512,81,
2024-05-31 13:54:12.002,2.28,3,512,81,
2024-05-31 13:54:11.958,2.33,3,512,81,
2024-05-31 13:54:11.956,2.43,3,512,81,
2024-05-31 13:54:11.904,2.21,3,512,81,
2024-05-31 13:54:11.891,2.15,3,512,81,
2024-05-31 13:54:11.877,2.11,3,512,81,
2024-05-31 13:54:11.868,2.27,3,512,81,
2024-05-31 13:54:11.845,2.21,3,512,81,
2024-05-31 13:54:11.826,4.13,5,512,81,
2024-05-31 13:54:11.821,2.19,3,512,81,
2024-05-31 13:54:11.754,2.89,3,512,81,
2024-05-31 13:54:11.753,2.25,3,512,81,
2024-05-31 13:54:11.725,2.39,3,512,81,
2024-05-31 13:54:11.719,2.37,3,512,81,
2024-05-31 13:54:11.715,2.14,3,512,81,
2024-05-31 13:54:11.687,2.31,3,512,81,
2024-05-31 13:54:11.659,2.47,3,512,81,
2024-05-31 13:54:11.618,2.14,3,512,81,
2024-05-31 13:54:11.599,2.81,3,512,81,
2024-05-31 13:54:11.571,2.32,3,512,81,
2024-05-31 13:54:11.567,2.44,3,512,81,
2024-05-31 13:54:11.555,2.05,3,512,81,
2024-05-31 13:54:11.529,2.23,3,512,81,
2024-05-31 13:54:11.525,2.25,3,512,81,
2024-05-31 13:54:11.481,2.34,3,512,81,
