@timestamp,RequestId,Duration,Billed Duration,Memory Size,Max Memory Used,Init Duration
2024-05-31 13:54:09.071,5dc409db-1ec8-4468-9efd-877b25790008,2.31,3,512,81,
2024-05-31 13:54:09.034,cd649c68-97e5-4c16-b46c-935561488c3c,2.33,3,512,81,
2024-05-31 13:54:09.020,2122808a-6c7e-49b1-ad9e-7c72c9f21e13,2.41,3,512,81,
2024-05-31 13:54:09.018,3a486b3a-21c3-445f-ab29-55fad36a3198,2.10,3,512,81,
2024-05-31 13:54:08.967,f21fbd04-185c-4f31-9bb9-c240a7b8f247,2.06,3,512,81,
2024-05-31 13:54:08.953,2ff7b643-0897-4e8e-b640-f273f4a19fcc,2.38,3,512,81,
2024-05-31 13:54:08.902,c2751418-fa82-49c2-8a73-249906b13bc8,2.20,3,512,81,
2024-05-31 13:54:08.896,001fe08e-c28f-445d-935b-588d4461134a,2.64,3,512,81,
2024-05-31 13:54:08.862,d6fb2f23-e72b-4807-bb37-5c9633aaecaa,2.53,3,512,81,
2024-05-31 13:54:08.860,8b767742-74db-44ba-9019-2d28825d65d6,2.21,3,512,81,
2024-05-31 13:54:08.843,bad2c63a-bc7c-4b76-a0ed-cd7c9b0d226e,2.48,3,512,81,
2024-05-31 13:54:08.804,9ec927d2-2679-4a28-830a-45c019923eca,2.11,3,512,81,
2024-05-31 13:54:08.785,9f4f943c-7896-4091-9dc3-53ad839beaeb,2.36,3,512,81,
2024-05-31 13:54:08.756,28d45ea2-628d-4a46-af91-a8012f80db48,2.39,3,512,81,
2024-05-31 13:54:08.747,57ee3693-9abd-4380-b8ae-e12ae4595369,2.41,3,512,81,
2024-05-31 13:54:08.679,63f6819b-0daa-4bb4-ba49-8b87f3159527,2.36,3,512,81,
2024-05-31 13:54:08.677,d7f88382-6952-49e2-be9a-02c8ca830a03,2.33,3,512,81,
2024-05-31 13:54:08.651,cc131c42-f5a7-4c32-8a60-37fc3596453d,2.11,3,512,81,
2024-05-31 13:54:08.644,ffc9c8f8-af82-45b6-8e4b-1780999c557f,2.18,3,512,81,
2024-05-31 13:54:08.630,71f54eba-0a8c-4578-9ee1-27ee5331700a,2.87,3,512,81,
2024-05-31 13:54:08.578,31f2be3e-b4ca-49d8-a543-f12494b33ee9,2.48,3,512,81,
2024-05-31 13:54:08.576,359e1451-3472-44e9-8026-b4cfb988bd37,2.20,3,512,81,
2024-05-31 13:54:08.535,fbe79410-afd7-4ac0-b7de-b95b41c8a551,2.22,3,512,81,
2024-05-31 13:54:08.515,fb9a6da5-6024-4ac8-8f94-77c7ccecb675,2.59,3,512,81,
2024-05-31 13:54:08.500,a57d8edc-b67a-439c-9510-099cd63d9841,2.78,3,512,81,
2024-05-31 13:54:08.447,3187c285-e48d-47f8-a5b3-f8393e5a2b43,2.34,3,512,81,
2024-05-31 13:54:08.444,17a0dc57-200d-4711-8d3d-2dc3df07eefc,2.40,3,512,81,
2024-05-31 13:54:08.430,1c245495-fc63-4e1d-bc27-2b162f09ee78,2.12,3,512,81,
2024-05-31 13:54:08.410,23852513-0663-4ae9-bff7-10f30ab0fa62,2.12,3,512,81,
2024-05-31 13:54:08.347,eddddaba-1e10-4f55-84ae-476e1859e19e,2.40,3,512,81,
2024-05-31 13:54:08.330,d23a6b30-cde9-4116-bf0c-7f738b35d750,2.40,3,512,81,
2024-05-31 13:54:08.317,a0b26a5d-b597-4a6a-b974-04f531dbd716,2.36,3,512,81,
2024-05-31 13:54:08.284,f0b7c597-b719-48de-b4f1-4658022d59f3,2.50,3,512,81,
2024-05-31 13:54:08.263,7821cf48-f0db-48ec-9b3c-1d6ea00a1b49,2.03,3,512,81,
2024-05-31 13:54:08.252,56384015-30bc-42e3-84ec-a2d438a48890,1.90,2,512,81,
2024-05-31 13:54:08.244,6f1c7369-a79e-46ca-9272-184054b0736a,2.26,3,512,81,
2024-05-31 13:54:08.179,810fe4f0-9e87-4bd1-bbb0-bcd9251b0404,2.25,3,512,81,
2024-05-31 13:54:08.177,1a3fec1d-42e2-4f56-a83e-f920af4d3d3a,2.40,3,512,81,
2024-05-31 13:54:08.125,42444ee0-f51f-48f9-926a-dced7ae916d1,2.71,3,512,81,
2024-05-31 13:54:08.124,fc56406f-e906-474a-9576-ce8d81bc434d,2.75,3,512,81,
2024-05-31 13:54:08.094,03313c78-63d3-4880-8794-8ddc07eab731,2.17,3,512,81,
2024-05-31 13:54:08.090,6c55c48b-b7c0-4b13-9f80-abaea92c0507,2.11,3,512,81,
2024-05-31 13:54:08.084,3ce93747-0b3b-4e87-990f-7dfe79ee7cd0,2.12,3,512,81,
2024-05-31 13:54:08.016,4d31c158-033d-4446-afe7-21bb481ce657,2.38,3,512,81,
2024-05-31 13:54:08.000,72140f5c-8a36-4e89-adf6-3c94c9076d32,2.21,3,512,81,
2024-05-31 13:54:07.973,7b9aeca5-b5cc-4df6-b5c2-072c2122ee44,2.35,3,512,81,
2024-05-31 13:54:07.972,bac24981-71e1-405f-8511-609c2e635aee,2.33,3,512,81,
2024-05-31 13:54:07.920,ce93cab0-3056-44db-8c2d-ec44729daaf8,2.61,3,512,81,
2024-05-31 13:54:07.917,66012417-753a-42ae-b8de-60013cadd27b,2.40,3,512,81,
2024-05-31 13:54:07.855,d2f660b0-6c0e-43ae-85f3-fad2e15cff82,2.51,3,512,81,
2024-05-31 13:54:07.855,21fd31dd-7df1-412b-8203-1f2339860137,2.27,3,512,81,
2024-05-31 13:54:07.814,a230d40b-8340-454a-8513-cbb0219bc14a,2.19,3,512,81,
2024-05-31 13:54:07.801,405d4285-60dd-4c07-b10f-9b0b6b826923,2.29,3,512,81,
2024-05-31 13:54:07.783,11326777-7226-4040-a394-70adf7b17387,2.40,3,512,81,
2024-05-31 13:54:07.751,9fb5bff5-607c-4bfb-aca6-79c6f1bb7f60,2.17,3,512,81,
2024-05-31 13:54:07.750,fb4a710d-3499-4f5c-879c-96a185dc7ee0,2.26,3,512,81,
2024-05-31 13:54:07.702,4be857d4-4c53-4aba-a0ef-64de745ec7e3,2.20,3,512,81,
2024-05-31 13:54:07.644,43a6c14b-055b-4507-ba5e-143eea546d5d,2.56,3,512,81,
2024-05-31 13:54:07.622,62a0e47d-376d-40eb-b35b-48e55478db6c,2.30,3,512,81,
2024-05-31 13:54:07.601,ab3d9bd4-7230-4dd8-966a-cdc117ef8613,22.47,23,512,81,
2024-05-31 13:54:07.590,8572db5d-5086-426d-a4bb-99cf78dd497b,2.22,3,512,81,
2024-05-31 13:54:07.571,1340481f-326f-4512-899e-b5510f7e8efc,2.60,3,512,81,
2024-05-31 13:54:07.569,ce457f39-5695-428a-b807-fa347891cd10,2.15,3,512,81,
2024-05-31 13:54:07.525,7f29c218-2257-4866-98c5-2022ddee2c6d,2.26,3,512,81,
2024-05-31 13:54:07.478,5a1ac62e-7062-416d-a7e2-780be17bcfff,2.48,3,512,81,
2024-05-31 13:54:07.457,07e715ff-50d8-4474-ba49-b4c8a3a6fac4,2.18,3,512,81,
2024-05-31 13:54:07.439,085cba61-9fea-47b9-ab6f-5f48954bd6e0,8.67,9,512,81,
2024-05-31 13:54:07.409,e16663ee-cbd4-4263-a259-5f28f4ba436b,3.00,4,512,81,
2024-05-31 13:54:07.403,bd53f72a-412b-4a79-91b9-ab7152475542,2.37,3,512,81,
2024-05-31 13:54:07.355,c0cd7a21-892c-4634-ae82-95250beffb5a,2.56,3,512,81,
2024-05-31 13:54:07.352,47596318-d791-4446-91ce-99b48e355ff2,2.07,3,512,81,
2024-05-31 13:54:07.297,977ecb54-dc44-4e68-9583-a61fdef88b90,2.62,3,512,81,
2024-05-31 13:54:07.251,d5130500-2489-48cc-92b4-fecf1ac47207,2.34,3,512,81,
2024-05-31 13:54:07.239,fa6e8475-1d4f-4291-8509-424ec9c07239,2.37,3,512,81,
2024-05-31 13:54:07.237,4b3de362-9cd2-4eb4-896e-f2330b23ddd1,2.24,3,512,81,
2024-05-31 13:54:07.201,cf091f95-a795-4126-8ce9-6ed95f253548,2.16,3,512,81,
2024-05-31 13:54:07.180,faf78456-9652-4c83-9da7-1c7539e1fdda,2.35,3,512,81,
2024-05-31 13:54:07.153,16f9c8a6-3a18-438e-8e25-c2b5bdc30ea2,2.06,3,512,81,
