@timestamp,Duration,Billed Duration,Memory Size,Max Memory Used,Init Duration
2024-06-30 19:54:47.621,10013.76,10000,512,124,
2024-06-30 19:54:47.182,10014.56,10000,512,146,
2024-06-30 19:54:46.954,10015.44,10000,512,126,
2024-06-30 19:54:46.600,10014.58,10000,512,142,
2024-06-30 19:54:45.394,10028.72,10000,512,147,
2024-06-30 19:54:45.090,10014.72,10000,512,145,
2024-06-30 19:54:44.866,10015.49,10000,512,147,
2024-06-30 19:54:44.610,10015.20,10000,512,144,
2024-06-30 19:54:44.324,10015.46,10000,512,143,
2024-06-30 19:54:43.859,10017.46,10000,512,146,
2024-06-30 19:54:43.132,6789.32,6790,512,144,
2024-06-30 19:54:42.781,10014.69,10000,512,143,
2024-06-30 19:54:42.682,6727.23,6728,512,147,
2024-06-30 19:54:42.628,10014.66,10000,512,146,
2024-06-30 19:54:42.569,6949.61,6950,512,145,
2024-06-30 19:54:42.462,6835.49,6836,512,147,
2024-06-30 19:54:42.454,6661.87,6662,512,144,
2024-06-30 19:54:42.003,6631.91,6632,512,143,
2024-06-30 19:54:41.547,6909.04,6910,512,145,
2024-06-30 19:54:41.471,6951.41,6952,512,144,
2024-06-30 19:54:41.302,6725.76,6726,512,145,
2024-06-30 19:54:41.045,6635.44,6636,512,143,
2024-06-30 19:54:40.961,6647.22,6648,512,144,
2024-06-30 19:54:40.751,7038.09,7039,512,145,
2024-06-30 19:54:40.555,6680.36,6681,512,145,
2024-06-30 19:54:40.521,6920.00,6921,512,145,
2024-06-30 19:54:40.424,6831.58,6832,512,149,
2024-06-30 19:54:40.273,6749.68,6750,512,147,
2024-06-30 19:54:40.033,6923.35,6924,512,145,
2024-06-30 19:54:39.754,6704.36,6705,512,144,
2024-06-30 19:54:39.308,6888.71,6889,512,145,
2024-06-30 19:54:38.993,6667.05,6668,512,146,
2024-06-30 19:54:38.482,6756.63,6757,512,145,
2024-06-30 19:54:38.439,6665.98,6666,512,143,
2024-06-30 19:54:38.402,586.43,587,512,143,
2024-06-30 19:54:38.360,6846.59,6847,512,143,
2024-06-30 19:54:38.281,578.89,579,512,147,
2024-06-30 19:54:38.238,6633.25,6634,512,146,
2024-06-30 19:54:38.151,495.75,496,512,144,
2024-06-30 19:54:38.127,10016.25,10000,512,143,
2024-06-30 19:54:38.120,6908.76,6909,512,125,
2024-06-30 19:54:38.067,243.02,244,512,148,
2024-06-30 19:54:38.054,280.17,281,512,125,
2024-06-30 19:54:38.013,604.12,605,512,144,
2024-06-30 19:54:37.966,523.10,524,512,143,
2024-06-30 19:54:37.926,361.61,362,512,145,
2024-06-30 19:54:37.914,407.03,408,512,144,
2024-06-30 19:54:37.828,550.57,551,512,143,
2024-06-30 19:54:37.804,586.05,587,512,143,
2024-06-30 19:54:37.797,440.47,441,512,148,
2024-06-30 19:54:37.726,6936.58,6937,512,125,
2024-06-30 19:54:37.670,245.64,246,512,147,
2024-06-30 19:54:37.662,302.64,303,512,144,
2024-06-30 19:54:37.656,325.98,326,512,146,
2024-06-30 19:54:37.648,452.38,453,512,144,
2024-06-30 19:54:37.588,243.56,244,512,124,
2024-06-30 19:54:37.552,331.84,332,512,145,
2024-06-30 19:54:37.483,227.18,228,512,144,
2024-06-30 19:54:37.432,291.41,292,512,142,
2024-06-30 19:54:37.407,226.21,227,512,147,
2024-06-30 19:54:37.374,334.81,335,512,140,
2024-06-30 19:54:37.345,466.84,467,512,148,
2024-06-30 19:54:37.340,269.57,270,512,122,
2024-06-30 19:54:37.283,260.19,261,512,146,
2024-06-30 19:54:37.270,384.58,385,512,143,
2024-06-30 19:54:37.198,237.29,238,512,143,
2024-06-30 19:54:37.188,548.97,549,512,143,
2024-06-30 19:54:37.184,283.03,284,512,145,
2024-06-30 19:54:37.149,690.21,691,512,146,
2024-06-30 19:54:37.068,6678.44,6679,512,142,
2024-06-30 19:54:37.068,201.55,202,512,147,
2024-06-30 19:54:37.041,6624.76,6625,512,122,
2024-06-30 19:54:37.039,478.26,479,512,144,
2024-06-30 19:54:37.034,6647.02,6648,512,140,
2024-06-30 19:54:37.030,243.07,244,512,144,
2024-06-30 19:54:37.000,304.63,305,512,146,
2024-06-30 19:54:36.950,441.25,442,512,143,
2024-06-30 19:54:36.920,259.25,260,512,124,
2024-06-30 19:54:36.884,652.55,653,512,145,
2024-06-30 19:54:36.864,395.71,396,512,146,
2024-06-30 19:54:36.855,528.86,529,512,147,
2024-06-30 19:54:36.834,303.28,304,512,143,
2024-06-30 19:54:36.747,543.56,544,512,144,
2024-06-30 19:54:36.671,761.27,762,512,146,
2024-06-30 19:54:36.641,254.06,255,512,124,
2024-06-30 19:54:36.614,206.47,207,512,142,
2024-06-30 19:54:36.555,365.12,366,512,143,
2024-06-30 19:54:36.507,237.92,238,512,143,
2024-06-30 19:54:36.504,392.65,393,512,143,
2024-06-30 19:54:36.491,231.97,232,512,142,
2024-06-30 19:54:36.442,7117.72,7118,512,146,
2024-06-30 19:54:36.439,234.07,235,512,146,
2024-06-30 19:54:36.392,376.40,377,512,142,
2024-06-30 19:54:36.378,6791.13,6792,512,124,
2024-06-30 19:54:36.289,376.58,377,512,146,
2024-06-30 19:54:36.251,388.35,389,512,142,
2024-06-30 19:54:36.227,451.86,452,512,143,
2024-06-30 19:54:36.222,259.22,260,512,143,
2024-06-30 19:54:36.203,499.62,500,512,144,
2024-06-30 19:54:36.197,801.92,802,512,144,
2024-06-30 19:54:36.148,389.05,390,512,143,
2024-06-30 19:54:36.131,261.55,262,512,146,
2024-06-30 19:54:36.099,661.15,662,512,143,
2024-06-30 19:54:35.921,657.45,658,512,147,
2024-06-30 19:54:35.888,294.47,295,512,128,
2024-06-30 19:54:35.885,223.16,224,512,146,
2024-06-30 19:54:35.876,255.16,256,512,143,
2024-06-30 19:54:35.822,6895.13,6896,512,142,
2024-06-30 19:54:35.815,398.48,399,512,146,
2024-06-30 19:54:35.808,283.75,284,512,142,
2024-06-30 19:54:35.738,221.89,222,512,143,
2024-06-30 19:54:35.722,235.90,236,512,143,
2024-06-30 19:54:35.705,413.51,414,512,144,
2024-06-30 19:54:35.576,259.96,260,512,128,
2024-06-30 19:54:35.571,602.32,603,512,144,
2024-06-30 19:54:35.545,285.97,286,512,143,
