@timestamp,@message
2024-05-31 18:04:06.576,"REPORT RequestId: a895ab59-11b6-45ab-8c2c-e50329cbcbf6	Duration: 10015.76 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 156 MB	
"
2024-05-31 18:04:06.287,"REPORT RequestId: b248684e-eb00-445b-97a4-008700a25145	Duration: 10015.80 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 156 MB	
XRAY TraceId: 1-665a110c-7df3edf6223357c037ad031b	SegmentId: 74a3e5587a9c4173	Sampled: true	
"
2024-05-31 18:04:06.082,"REPORT RequestId: fd507268-03cc-49ee-97be-98a3cbe84123	Duration: 10015.34 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 157 MB	
"
2024-05-31 18:04:05.874,"REPORT RequestId: 53babbd8-3697-4340-83ed-4c45338f26b2	Duration: 10016.10 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 156 MB	
"
2024-05-31 18:04:05.873,"REPORT RequestId: c24784db-75e2-4d09-8c5b-aa555d3550ec	Duration: 10017.41 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 156 MB	
XRAY TraceId: 1-665a110b-179fa6ed519f3e6902703097	SegmentId: 10b6685c40cf1b44	Sampled: true	
"
2024-05-31 18:04:05.791,"REPORT RequestId: ce445bbc-5d07-48a4-a9e9-ca03b3853ad9	Duration: 10015.53 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 156 MB	
"
2024-05-31 18:04:05.752,"REPORT RequestId: bb7f7b84-e2d9-4d0e-8ca2-98052c0d0b83	Duration: 10017.06 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 157 MB	
"
2024-05-31 18:04:05.591,"REPORT RequestId: 605f92d1-0c16-4e1c-b963-1db3fcc69950	Duration: 10015.92 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 156 MB	
"
2024-05-31 18:04:05.587,"REPORT RequestId: 5ead7a5b-e54f-4e29-a0e4-c6b6633acce6	Duration: 10015.26 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 156 MB	
"
2024-05-31 18:04:05.524,"REPORT RequestId: 342b62a3-a4b9-4963-89ae-f5dbae3f8027	Duration: 10015.40 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 155 MB	
"
2024-05-31 18:04:05.400,"REPORT RequestId: 0086b0a7-898e-493b-9053-215dcce537e7	Duration: 10016.18 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 157 MB	
"
2024-05-31 18:04:05.375,"REPORT RequestId: f7663ac5-3d40-4d17-9ebd-a0199e4184ce	Duration: 10016.00 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 156 MB	
XRAY TraceId: 1-665a110b-06044f0f0eb8f226686479d0	SegmentId: 1968d9903144ef67	Sampled: true	
"
2024-05-31 18:04:05.337,"REPORT RequestId: 920899a0-3344-42cf-839d-c5db2a368909	Duration: 10016.33 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 157 MB	
"
2024-05-31 18:04:05.118,"REPORT RequestId: 12bde117-0fac-49c1-86c5-989b0fff376e	Duration: 10015.34 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 156 MB	
"
2024-05-31 18:04:05.041,"REPORT RequestId: 1d9c9126-2013-43bc-ba81-990a40eab1d6	Duration: 10015.95 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 157 MB	
XRAY TraceId: 1-665a110b-1ea706d249987c676cd51dd2	SegmentId: 1f69ce4a4f06c871	Sampled: true	
"
2024-05-31 18:04:04.639,"REPORT RequestId: 3a9e27cf-6d3e-4ba3-9779-3712770fdc05	Duration: 10015.38 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 157 MB	
"
2024-05-31 18:04:04.602,"REPORT RequestId: 4db32a93-01a8-417c-8eb3-f528404baa63	Duration: 10015.86 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 156 MB	
"
2024-05-31 18:04:04.263,"REPORT RequestId: b5662469-8b5c-41cc-840b-5eff37b62545	Duration: 10015.28 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 157 MB	
"
2024-05-31 18:04:04.145,"REPORT RequestId: f6da1f90-e32a-4a42-918d-53edb78cf85b	Duration: 10015.43 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 155 MB	
"
2024-05-31 18:04:04.074,"REPORT RequestId: e22e3339-fd87-43ba-a139-e154a57629cb	Duration: 10015.95 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 156 MB	
XRAY TraceId: 1-665a110a-10e3f54d0179828b3b0b15fe	SegmentId: 2d324612024a84d1	Sampled: true	
"
2024-05-31 18:04:03.921,"REPORT RequestId: 005dddd9-8439-4acb-83b9-87c2c2dd6507	Duration: 10015.34 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 157 MB	
"
2024-05-31 18:04:03.855,"REPORT RequestId: f88ce20a-6115-49c6-8c95-2862328941c4	Duration: 10010.07 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 157 MB	
"
2024-05-31 18:04:03.418,"REPORT RequestId: 137fee55-2b43-43b1-b06a-07d8c09398b7	Duration: 10012.80 ms	Billed Duration: 10000 ms	Memory Size: 512 MB	Max Memory Used: 157 MB	
"
