@timestamp,Duration,Billed Duration,Memory Size,Max Memory Used,Init Duration
2024-06-30 20:11:18.894,10016.45,10000,1024,156,
2024-06-30 20:11:16.621,6910.39,6911,1024,157,
2024-06-30 20:11:16.223,6997.26,6998,1024,157,
2024-06-30 20:11:13.482,10016.39,10000,1024,157,
2024-06-30 20:11:13.320,10015.56,10000,1024,157,
2024-06-30 20:11:13.080,3950.29,3951,1024,156,
2024-06-30 20:11:12.985,3894.49,3895,1024,155,
2024-06-30 20:11:12.921,3890.75,3891,1024,156,
2024-06-30 20:11:12.882,3744.26,3745,1024,157,
2024-06-30 20:11:12.857,3796.88,3797,1024,156,
2024-06-30 20:11:12.834,3826.00,3827,1024,158,
2024-06-30 20:11:12.687,3637.93,3638,1024,156,
2024-06-30 20:11:12.678,3717.18,3718,1024,157,
2024-06-30 20:11:12.653,3722.21,3723,1024,157,
2024-06-30 20:11:12.583,3488.66,3489,1024,156,
2024-06-30 20:11:12.568,3586.13,3587,1024,157,
2024-06-30 20:11:12.546,3655.70,3656,1024,157,
2024-06-30 20:11:12.518,3519.22,3520,1024,156,
2024-06-30 20:11:12.497,3556.95,3557,1024,155,
2024-06-30 20:11:12.485,3498.06,3499,1024,158,
2024-06-30 20:11:12.429,3500.68,3501,1024,155,
2024-06-30 20:11:12.393,3424.27,3425,1024,156,
2024-06-30 20:11:12.374,3429.58,3430,1024,155,
2024-06-30 20:11:11.740,8203.30,8204,1024,157,
2024-06-30 20:11:11.178,8144.98,8145,1024,156,
2024-06-30 20:11:10.890,1864.36,1865,1024,157,
2024-06-30 20:11:10.846,1800.35,1801,1024,157,
2024-06-30 20:11:10.191,724.37,725,1024,158,
2024-06-30 20:11:10.178,612.49,613,1024,157,
2024-06-30 20:11:10.154,1084.03,1085,1024,157,
2024-06-30 20:11:10.145,385.76,386,1024,156,
2024-06-30 20:11:10.141,554.38,555,1024,157,
2024-06-30 20:11:10.128,386.89,387,1024,157,
2024-06-30 20:11:10.072,426.45,427,1024,157,
2024-06-30 20:11:10.070,443.31,444,1024,157,
2024-06-30 20:11:09.987,343.05,344,1024,157,
2024-06-30 20:11:09.985,856.21,857,1024,157,
2024-06-30 20:11:09.977,861.51,862,1024,157,
2024-06-30 20:11:09.974,243.55,244,1024,156,
2024-06-30 20:11:09.974,6944.34,6945,1024,157,
2024-06-30 20:11:09.972,586.11,587,1024,158,
2024-06-30 20:11:09.968,455.00,456,1024,158,
2024-06-30 20:11:09.962,411.60,412,1024,157,
2024-06-30 20:11:09.913,374.33,375,1024,157,
2024-06-30 20:11:09.890,434.67,435,1024,157,
2024-06-30 20:11:09.814,6759.58,6760,1024,157,
2024-06-30 20:11:09.810,6921.20,6922,1024,158,
2024-06-30 20:11:09.766,304.67,305,1024,157,
2024-06-30 20:11:09.761,722.91,723,1024,157,
2024-06-30 20:11:09.758,699.95,700,1024,157,
2024-06-30 20:11:09.721,402.39,403,1024,156,
2024-06-30 20:11:09.708,304.32,305,1024,156,
2024-06-30 20:11:09.707,6727.94,6728,1024,157,
2024-06-30 20:11:09.685,689.68,690,1024,157,
2024-06-30 20:11:09.631,505.47,506,1024,156,
2024-06-30 20:11:09.611,6618.50,6619,1024,157,
2024-06-30 20:11:09.609,558.78,559,1024,157,
2024-06-30 20:11:09.571,560.72,561,1024,157,
2024-06-30 20:11:09.555,270.23,271,1024,157,
2024-06-30 20:11:09.528,390.72,391,1024,157,
2024-06-30 20:11:09.525,6800.98,6801,1024,157,
2024-06-30 20:11:09.494,538.03,539,1024,158,
2024-06-30 20:11:09.451,254.64,255,1024,157,
2024-06-30 20:11:09.433,302.14,303,1024,157,
2024-06-30 20:11:09.421,326.03,327,1024,157,
2024-06-30 20:11:09.389,6815.23,6816,1024,156,
2024-06-30 20:11:09.372,350.04,351,1024,157,
2024-06-30 20:11:09.308,312.80,313,1024,156,
2024-06-30 20:11:09.275,249.85,250,1024,157,
2024-06-30 20:11:09.216,338.11,339,1024,157,
2024-06-30 20:11:09.178,309.49,310,1024,157,
2024-06-30 20:11:05.922,2719.78,2720,1024,157,
2024-06-30 20:11:05.495,1746.06,1747,1024,156,
2024-06-30 20:11:05.436,1903.16,1904,1024,157,
2024-06-30 20:11:05.391,1723.59,1724,1024,156,
2024-06-30 20:11:05.205,2126.61,2127,1024,155,
2024-06-30 20:11:05.116,1987.15,1988,1024,156,
2024-06-30 20:11:04.970,1719.15,1720,1024,155,
2024-06-30 20:11:04.956,1116.38,1117,1024,157,
2024-06-30 20:11:04.941,1590.98,1591,1024,156,
2024-06-30 20:11:04.934,1345.84,1346,1024,155,
2024-06-30 20:11:04.902,1146.69,1147,1024,156,
2024-06-30 20:11:04.873,1487.66,1488,1024,155,
2024-06-30 20:11:04.814,1109.74,1110,1024,158,
2024-06-30 20:11:04.675,1591.15,1592,1024,157,
2024-06-30 20:11:04.664,1529.99,1530,1024,156,
2024-06-30 20:11:04.629,1128.97,1129,1024,156,
2024-06-30 20:11:04.593,1488.08,1489,1024,157,
2024-06-30 20:11:04.554,1209.86,1210,1024,156,
2024-06-30 20:11:04.539,992.50,993,1024,157,
2024-06-30 20:11:04.382,1288.37,1289,1024,157,
2024-06-30 20:11:04.218,438.54,439,1024,157,
2024-06-30 20:11:04.184,904.62,905,1024,156,
2024-06-30 20:11:04.147,1047.44,1048,1024,157,
2024-06-30 20:11:03.992,242.49,243,1024,156,
2024-06-30 20:11:03.713,217.94,218,1024,156,
2024-06-30 20:11:03.713,619.75,620,1024,156,
2024-06-30 20:11:03.656,941.92,942,1024,155,
2024-06-30 20:11:03.644,626.05,627,1024,158,
2024-06-30 20:11:03.631,704.06,705,1024,154,
2024-06-30 20:11:03.629,380.75,381,1024,157,
2024-06-30 20:11:03.606,888.95,889,1024,157,
2024-06-30 20:11:03.574,590.37,591,1024,155,
2024-06-30 20:11:03.572,780.34,781,1024,155,
2024-06-30 20:11:03.541,579.35,580,1024,156,
2024-06-30 20:11:03.525,639.20,640,1024,157,
2024-06-30 20:11:03.459,532.92,533,1024,157,
2024-06-30 20:11:03.430,520.98,521,1024,156,
2024-06-30 20:11:03.428,409.11,410,1024,155,
2024-06-30 20:11:03.412,538.59,539,1024,157,
2024-06-30 20:11:03.405,376.90,377,1024,157,
2024-06-30 20:11:03.388,501.13,502,1024,137,
2024-06-30 20:11:03.385,359.31,360,1024,157,
2024-06-30 20:11:03.373,500.45,501,1024,156,
2024-06-30 20:11:03.368,345.98,346,1024,155,
2024-06-30 20:11:03.355,522.92,523,1024,156,
2024-06-30 20:11:03.345,428.38,429,1024,156,
2024-06-30 20:11:03.329,336.03,337,1024,156,
2024-06-30 20:11:03.262,322.18,323,1024,156,
2024-06-30 20:11:03.239,304.17,305,1024,155,
2024-06-30 20:11:03.230,504.36,505,1024,157,
2024-06-30 20:11:03.216,361.46,362,1024,157,
2024-06-30 20:11:03.202,243.00,244,1024,157,
2024-06-30 20:11:03.185,461.28,462,1024,157,
2024-06-30 20:11:03.184,261.75,262,1024,157,
2024-06-30 20:11:03.178,400.66,401,1024,156,
2024-06-30 20:11:03.175,322.41,323,1024,155,
2024-06-30 20:11:03.165,219.44,220,1024,157,
2024-06-30 20:11:03.163,427.65,428,1024,156,
2024-06-30 20:11:03.162,407.13,408,1024,157,
2024-06-30 20:11:03.146,238.01,239,1024,157,
2024-06-30 20:11:03.106,339.76,340,1024,156,
2024-06-30 20:11:03.100,383.93,384,1024,157,
2024-06-30 20:11:03.096,719.11,720,1024,156,
2024-06-30 20:11:03.089,213.05,214,1024,156,
2024-06-30 20:11:03.079,410.45,411,1024,156,
2024-06-30 20:11:03.072,338.21,339,1024,156,
2024-06-30 20:11:03.072,519.79,520,1024,155,
2024-06-30 20:11:03.067,391.96,392,1024,154,
2024-06-30 20:11:03.067,346.62,347,1024,157,
2024-06-30 20:11:03.018,253.31,254,1024,157,
2024-06-30 20:11:03.003,202.93,203,1024,158,
2024-06-30 20:11:03.002,473.53,474,1024,155,
2024-06-30 20:11:02.979,421.82,422,1024,155,
2024-06-30 20:11:02.975,740.96,741,1024,157,
2024-06-30 20:11:02.965,576.32,577,1024,156,
2024-06-30 20:11:02.965,662.42,663,1024,157,
2024-06-30 20:11:02.956,555.66,556,1024,155,
2024-06-30 20:11:02.947,361.64,362,1024,157,
2024-06-30 20:11:02.917,501.53,502,1024,157,
2024-06-30 20:11:02.913,695.54,696,1024,156,
2024-06-30 20:11:02.912,231.25,232,1024,154,
2024-06-30 20:11:02.877,695.69,696,1024,157,
2024-06-30 20:11:02.874,227.26,228,1024,137,
2024-06-30 20:11:02.872,499.73,500,1024,157,
2024-06-30 20:11:02.852,548.01,549,1024,157,
2024-06-30 20:11:02.835,409.22,410,1024,157,
2024-06-30 20:11:02.812,487.68,488,1024,156,
2024-06-30 20:11:02.810,352.27,353,1024,155,
2024-06-30 20:11:02.809,382.96,383,1024,156,
2024-06-30 20:11:02.792,247.59,248,1024,158,
2024-06-30 20:11:02.784,672.19,673,1024,155,
2024-06-30 20:11:02.772,581.95,582,1024,156,
2024-06-30 20:11:02.767,311.51,312,1024,157,
2024-06-30 20:11:02.765,371.90,372,1024,156,
2024-06-30 20:11:02.756,397.42,398,1024,157,
2024-06-30 20:11:02.748,610.89,611,1024,157,
2024-06-30 20:11:02.747,286.94,287,1024,155,
2024-06-30 20:11:02.729,225.07,226,1024,156,
2024-06-30 20:11:02.724,368.46,369,1024,156,
2024-06-30 20:11:02.709,467.87,468,1024,155,
2024-06-30 20:11:02.706,404.46,405,1024,157,
2024-06-30 20:11:02.698,381.86,382,1024,157,
2024-06-30 20:11:02.671,301.33,302,1024,154,
2024-06-30 20:11:02.665,365.26,366,1024,154,
2024-06-30 20:11:02.664,492.88,493,1024,157,
2024-06-30 20:11:02.662,241.70,242,1024,155,
2024-06-30 20:11:02.660,267.18,268,1024,157,
2024-06-30 20:11:02.649,323.42,324,1024,157,
2024-06-30 20:11:02.649,315.80,316,1024,157,
2024-06-30 20:11:02.643,483.84,484,1024,156,
2024-06-30 20:11:02.636,363.82,364,1024,137,
2024-06-30 20:11:02.625,415.10,416,1024,155,
2024-06-30 20:11:02.602,457.96,458,1024,155,
2024-06-30 20:11:02.600,360.48,361,1024,157,
2024-06-30 20:11:02.600,283.94,284,1024,156,
2024-06-30 20:11:02.591,365.68,366,1024,157,
2024-06-30 20:11:02.585,615.28,616,1024,156,
2024-06-30 20:11:02.585,322.49,323,1024,156,
2024-06-30 20:11:02.580,502.11,503,1024,157,
2024-06-30 20:11:02.574,223.39,224,1024,157,
2024-06-30 20:11:02.568,315.43,316,1024,156,
2024-06-30 20:11:02.557,405.75,406,1024,155,
2024-06-30 20:11:02.547,419.08,420,1024,136,
2024-06-30 20:11:02.545,504.90,505,1024,155,
2024-06-30 20:11:02.538,397.62,398,1024,158,
2024-06-30 20:11:02.508,596.14,597,1024,155,
2024-06-30 20:11:02.489,256.64,257,1024,156,
2024-06-30 20:11:02.450,758.62,759,1024,155,
2024-06-30 20:11:02.439,209.90,210,1024,157,
2024-06-30 20:11:02.430,244.27,245,1024,155,
2024-06-30 20:11:02.405,323.01,324,1024,156,
2024-06-30 20:11:02.398,256.96,257,1024,155,
2024-06-30 20:11:02.392,223.46,224,1024,155,
2024-06-30 20:11:02.387,284.69,285,1024,157,
2024-06-30 20:11:02.377,275.48,276,1024,156,
2024-06-30 20:11:02.371,448.34,449,1024,156,
2024-06-30 20:11:02.364,315.69,316,1024,154,
2024-06-30 20:11:02.348,247.89,248,1024,156,
2024-06-30 20:11:02.340,350.84,351,1024,157,
2024-06-30 20:11:02.335,387.62,388,1024,157,
2024-06-30 20:11:02.321,389.92,390,1024,157,
2024-06-30 20:11:02.312,370.27,371,1024,156,
2024-06-30 20:11:02.308,289.35,290,1024,157,
2024-06-30 20:11:02.295,428.42,429,1024,155,
2024-06-30 20:11:02.289,401.84,402,1024,154,
2024-06-30 20:11:02.235,501.71,502,1024,157,
2024-06-30 20:11:02.231,303.18,304,1024,136,
2024-06-30 20:11:02.221,491.30,492,1024,157,
2024-06-30 20:11:02.218,280.86,281,1024,157,
2024-06-30 20:11:02.200,428.97,429,1024,136,
2024-06-30 20:11:02.174,678.15,679,1024,155,
2024-06-30 20:11:02.173,240.69,241,1024,157,
2024-06-30 20:11:02.172,210.47,211,1024,156,
2024-06-30 20:11:02.153,432.38,433,1024,155,
2024-06-30 20:11:02.144,265.81,266,1024,155,
