@timestamp,@message
2024-06-03 19:16:11.006,"REPORT RequestId: 4a4d71b0-6dd2-4fda-a957-fc5eba353c35	Duration: 1603.59 ms	Billed Duration: 1604 ms	Memory Size: 512 MB	Max Memory Used: 126 MB	
"
2024-06-03 19:16:10.782,"REPORT RequestId: a538b515-27de-4fcc-a41a-8f4ef9b52091	Duration: 1405.19 ms	Billed Duration: 1406 ms	Memory Size: 512 MB	Max Memory Used: 124 MB	
"
2024-06-03 19:16:10.652,"REPORT RequestId: 41e95600-9be8-4712-83db-76ea1a6f7e5e	Duration: 1349.78 ms	Billed Duration: 1350 ms	Memory Size: 512 MB	Max Memory Used: 122 MB	
"
2024-06-03 19:16:10.559,"REPORT RequestId: 4e2e971e-b3ce-4310-aeb3-9378e84c847d	Duration: 1106.82 ms	Billed Duration: 1107 ms	Memory Size: 512 MB	Max Memory Used: 127 MB	
"
2024-06-03 19:16:10.392,"REPORT RequestId: 0f78126f-03bb-40e2-813e-3bfb256b824c	Duration: 873.48 ms	Billed Duration: 874 ms	Memory Size: 512 MB	Max Memory Used: 125 MB	
"
2024-06-03 19:16:10.333,"REPORT RequestId: d559e0a0-9f59-4d6a-9557-8f1c798803e0	Duration: 528.49 ms	Billed Duration: 529 ms	Memory Size: 512 MB	Max Memory Used: 120 MB	
"
2024-06-03 19:16:10.332,"REPORT RequestId: 3ab92f09-af37-4c24-8653-9cfbe9a3e7f2	Duration: 743.65 ms	Billed Duration: 744 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-06-03 19:16:10.241,"REPORT RequestId: 85b3e69b-af28-488d-9777-4e17463e50bf	Duration: 977.41 ms	Billed Duration: 978 ms	Memory Size: 512 MB	Max Memory Used: 128 MB	
"
2024-06-03 19:16:10.189,"REPORT RequestId: e01d68b2-2e89-4ef7-a797-c09451e88bc5	Duration: 553.10 ms	Billed Duration: 554 ms	Memory Size: 512 MB	Max Memory Used: 127 MB	
"
2024-06-03 19:16:10.153,"REPORT RequestId: 706a8980-2cf1-4b7b-a84c-7c0d3501d644	Duration: 518.40 ms	Billed Duration: 519 ms	Memory Size: 512 MB	Max Memory Used: 128 MB	
"
2024-06-03 19:16:10.128,"REPORT RequestId: 4ae80467-67a5-437c-bb04-e69ad771ae8d	Duration: 87.64 ms	Billed Duration: 88 ms	Memory Size: 512 MB	Max Memory Used: 124 MB	
"
2024-06-03 19:16:10.119,"REPORT RequestId: ae72e361-4512-42b1-b6bb-e56220365a82	Duration: 501.19 ms	Billed Duration: 502 ms	Memory Size: 512 MB	Max Memory Used: 128 MB	
"
2024-06-03 19:16:10.119,"REPORT RequestId: 0bd9bbd7-81fd-427c-a7fb-998addee851d	Duration: 665.47 ms	Billed Duration: 666 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
