@timestamp,Duration,Billed Duration,Memory Size,Max Memory Used,Init Duration
2024-06-19 20:13:07.678,269.54,270,1024,116,
2024-06-19 20:13:07.617,267.73,268,1024,114,
2024-06-19 20:13:07.477,268.38,269,1024,115,
2024-06-19 20:13:07.424,266.00,266,1024,115,
2024-06-19 20:13:07.375,301.91,302,1024,116,
2024-06-19 20:13:07.358,70.32,71,1024,115,
2024-06-19 20:13:07.310,65.66,66,1024,114,
2024-06-19 20:13:07.248,65.64,66,1024,115,
2024-06-19 20:13:07.235,112.63,113,1024,114,
2024-06-19 20:13:07.223,84.43,85,1024,114,
2024-06-19 20:13:07.203,108.20,109,1024,115,
2024-06-19 20:13:07.118,102.74,103,1024,114,
2024-06-19 20:13:07.116,119.45,120,1024,114,
2024-06-19 20:13:07.116,175.89,176,1024,115,
2024-06-19 20:13:07.110,145.18,146,1024,115,
2024-06-19 20:13:07.070,90.08,91,1024,116,
2024-06-19 20:13:07.055,260.90,261,1024,115,
2024-06-19 20:13:07.049,64.86,65,1024,113,
2024-06-19 20:13:07.004,287.59,288,1024,114,
2024-06-19 20:13:06.972,111.61,112,1024,116,
2024-06-19 20:13:06.966,56.54,57,1024,113,
2024-06-19 20:13:06.936,303.65,304,1024,115,
2024-06-19 20:13:06.930,537.45,538,1024,115,
2024-06-19 20:13:06.907,307.88,308,1024,114,
2024-06-19 20:13:06.897,93.91,94,1024,113,
2024-06-19 20:13:06.873,300.70,301,1024,115,
2024-06-19 20:13:06.853,108.43,109,1024,116,
2024-06-19 20:13:06.847,105.80,106,1024,114,
2024-06-19 20:13:06.844,70.59,71,1024,115,
2024-06-19 20:13:06.820,63.90,64,1024,115,
2024-06-19 20:13:06.751,131.93,132,1024,115,
2024-06-19 20:13:06.739,139.44,140,1024,116,
2024-06-19 20:13:06.667,292.01,293,1024,114,
2024-06-19 20:13:06.608,59.23,60,1024,115,
2024-06-19 20:13:06.595,111.08,112,1024,114,
2024-06-19 20:13:06.593,110.94,111,1024,116,
2024-06-19 20:13:06.577,228.98,229,1024,114,
2024-06-19 20:13:06.558,299.18,300,1024,115,
2024-06-19 20:13:06.556,58.36,59,1024,115,
2024-06-19 20:13:06.555,113.56,114,1024,115,
2024-06-19 20:13:06.533,112.80,113,1024,115,
2024-06-19 20:13:06.424,118.67,119,1024,115,
2024-06-19 20:13:06.408,114.76,115,1024,115,
2024-06-19 20:13:06.397,106.36,107,1024,116,
2024-06-19 20:13:06.377,735.45,736,1024,115,
2024-06-19 20:13:06.364,245.35,246,1024,114,
2024-06-19 20:13:06.314,125.52,126,1024,114,
2024-06-19 20:13:06.270,56.88,57,1024,116,
2024-06-19 20:13:06.222,69.45,70,1024,115,
2024-06-19 20:13:06.210,73.12,74,1024,115,
2024-06-19 20:13:06.185,281.25,282,1024,114,
2024-06-19 20:13:06.184,331.06,332,1024,116,
2024-06-19 20:13:06.163,62.21,63,1024,115,
2024-06-19 20:13:06.161,107.08,108,1024,114,
2024-06-19 20:13:06.132,138.81,139,1024,115,
2024-06-19 20:13:06.130,174.61,175,1024,115,
2024-06-19 20:13:06.082,88.59,89,1024,115,
2024-06-19 20:13:06.053,83.57,84,1024,114,
